dataset; method; num_of_feat; num_of_elems; percent; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
glass-0-1-5_vs_2.dat; CORRELATION COEF; 7; 172; 80.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [1,2,3,4,5,6,7]
ecoli-0-1-4-7_vs_2-3-5-6.dat; NO SELECTION; 7; 336; 100; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; ['all']
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 1; 336; 20.0; 0.9107142857142857; 0.45535714285714285; 0.0; 0.0; 0.0; (0.0,0.08928571428571429,0.9107142857142857); [[0,15],[0,153]]; [2]
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 1; 336; 20.0; 0.9107142857142857; 0.45535714285714285; 0.0; 0.0; 0.0; (0.0,0.08928571428571429,0.9107142857142857); [[0,15],[0,153]]; [0]
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 1; 336; 20.0; 0.9226190476190477; 0.9608433734939759; 0.13333333333333333; 1.0; 0.23529411764705882; (1.0,0.0783132530120482,0.9216867469879518); [[2,13],[0,153]]; [4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 1; 336; 20.0; 0.9107142857142857; 0.45535714285714285; 0.0; 0.0; 0.0; (0.0,0.08928571428571429,0.9107142857142857); [[0,15],[0,153]]; [0]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CORRELATION COEF; 1; 336; 20.0; 0.9107142857142857; 0.45535714285714285; 0.0; 0.0; 0.0; (0.0,0.08928571428571429,0.9107142857142857); [[0,15],[0,153]]; [6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 2; 336; 40.0; 0.9345238095238095; 0.9664634146341464; 0.26666666666666666; 1.0; 0.4210526315789474; (1.0,0.06707317073170732,0.9329268292682927); [[4,11],[0,153]]; [2,4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 2; 336; 40.0; 0.9226190476190477; 0.8384146341463414; 0.2; 0.75; 0.31578947368421056; (0.75,0.07317073170731707,0.926829268292683); [[3,12],[1,152]]; [0,4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 2; 336; 40.0; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [1,4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 2; 336; 40.0; 0.9107142857142857; 0.45535714285714285; 0.0; 0.0; 0.0; (0.0,0.08928571428571429,0.9107142857142857); [[0,15],[0,153]]; [0,1]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CORRELATION COEF; 2; 336; 40.0; 0.9107142857142857; 0.45535714285714285; 0.0; 0.0; 0.0; (0.0,0.08928571428571429,0.9107142857142857); [[0,15],[0,153]]; [1,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 4; 336; 60.0; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [0,1,2,4]
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 4; 336; 60.0; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [0,1,4,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 4; 336; 60.0; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [0,1,4,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 4; 336; 60.0; 0.9404761904761905; 0.9693251533742331; 0.3333333333333333; 1.0; 0.5; (1.0,0.06134969325153374,0.9386503067484663); [[5,10],[0,153]]; [0,1,4,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CORRELATION COEF; 4; 336; 60.0; 0.9107142857142857; 0.7078313253012047; 0.06666666666666667; 0.5; 0.11764705882352941; (0.5,0.08433734939759036,0.9156626506024096); [[1,14],[1,152]]; [1,3,5,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; ANOVA; 5; 336; 80.0; 0.9345238095238095; 0.9664634146341464; 0.26666666666666666; 1.0; 0.4210526315789474; (1.0,0.06707317073170732,0.9329268292682927); [[4,11],[0,153]]; [0,1,2,4,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; RELIEF; 5; 336; 80.0; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [0,1,4,5,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; INFORATION GAIN; 5; 336; 80.0; 0.9464285714285714; 0.9722222222222222; 0.4; 1.0; 0.5714285714285715; (1.0,0.05555555555555555,0.9444444444444444); [[6,9],[0,153]]; [1,2,4,5,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CHI SQUARE; 5; 336; 80.0; 0.9345238095238095; 0.9664634146341464; 0.26666666666666666; 1.0; 0.4210526315789474; (1.0,0.06707317073170732,0.9329268292682927); [[4,11],[0,153]]; [0,1,2,4,6]
ecoli-0-1-4-7_vs_2-3-5-6.dat; CORRELATION COEF; 5; 336; 80.0; 0.9523809523809523; 0.9751552795031055; 0.4666666666666667; 1.0; 0.6363636363636364; (1.0,0.049689440993788817,0.9503105590062112); [[7,8],[0,153]]; [1,3,4,5,6]
glass-0-6_vs_5.dat; NO SELECTION; 9; 108; 100; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; ['all']
glass-0-6_vs_5.dat; ANOVA; 1; 108; 20.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1]
glass-0-6_vs_5.dat; RELIEF; 1; 108; 20.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [2]
glass-0-6_vs_5.dat; INFORATION GAIN; 1; 108; 20.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [5]
glass-0-6_vs_5.dat; CHI SQUARE; 1; 108; 20.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [5]
glass-0-6_vs_5.dat; CORRELATION COEF; 1; 108; 20.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [4]
glass-0-6_vs_5.dat; ANOVA; 3; 108; 40.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,5]
glass-0-6_vs_5.dat; RELIEF; 3; 108; 40.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,6]
glass-0-6_vs_5.dat; INFORATION GAIN; 3; 108; 40.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,5]
glass-0-6_vs_5.dat; CHI SQUARE; 3; 108; 40.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [2,5,7]
glass-0-6_vs_5.dat; CORRELATION COEF; 3; 108; 40.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [3,4,7]
glass-0-6_vs_5.dat; ANOVA; 5; 108; 60.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,4,5,6]
glass-0-6_vs_5.dat; RELIEF; 5; 108; 60.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,3,4,6]
glass-0-6_vs_5.dat; INFORATION GAIN; 5; 108; 60.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,3,5,8]
glass-0-6_vs_5.dat; CHI SQUARE; 5; 108; 60.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,5,7,8]
glass-0-6_vs_5.dat; CORRELATION COEF; 5; 108; 60.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [2,3,4,6,7]
glass-0-6_vs_5.dat; ANOVA; 7; 108; 80.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,4,5,6,7,8]
glass-0-6_vs_5.dat; RELIEF; 7; 108; 80.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,3,4,5,6,7]
glass-0-6_vs_5.dat; INFORATION GAIN; 7; 108; 80.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [0,1,2,3,4,5,6]
glass-0-6_vs_5.dat; CHI SQUARE; 7; 108; 80.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [1,2,4,5,6,7,8]
glass-0-6_vs_5.dat; CORRELATION COEF; 7; 108; 80.0; 0.9074074074074074; 0.4537037037037037; 0.0; 0.0; 0.0; (0.0,0.09259259259259259,0.9074074074074074); [[0,5],[0,49]]; [2,3,4,5,6,7,8]
ecoli-0-1-4-6_vs_5.dat; NO SELECTION; 6; 280; 100; 0.9714285714285714; 0.9261363636363636; 0.7; 0.875; 0.7777777777777777; (0.875,0.022727272727272728,0.9772727272727273); [[7,3],[1,129]]; ['all']
ecoli-0-1-4-6_vs_5.dat; ANOVA; 1; 280; 20.0; 0.95; 0.9744525547445255; 0.3; 1.0; 0.4615384615384615; (1.0,0.051094890510948905,0.948905109489051); [[3,7],[0,130]]; [1]
ecoli-0-1-4-6_vs_5.dat; RELIEF; 1; 280; 20.0; 0.95; 0.9744525547445255; 0.3; 1.0; 0.4615384615384615; (1.0,0.051094890510948905,0.948905109489051); [[3,7],[0,130]]; [1]
ecoli-0-1-4-6_vs_5.dat; INFORATION GAIN; 1; 280; 20.0; 0.95; 0.9744525547445255; 0.3; 1.0; 0.4615384615384615; (1.0,0.051094890510948905,0.948905109489051); [[3,7],[0,130]]; [3]
ecoli-0-1-4-6_vs_5.dat; CHI SQUARE; 1; 280; 20.0; 0.95; 0.9744525547445255; 0.3; 1.0; 0.4615384615384615; (1.0,0.051094890510948905,0.948905109489051); [[3,7],[0,130]]; [1]
ecoli-0-1-4-6_vs_5.dat; CORRELATION COEF; 1; 280; 20.0; 0.9285714285714286; 0.4642857142857143; 0.0; 0.0; 0.0; (0.0,0.07142857142857142,0.9285714285714286); [[0,10],[0,130]]; [5]
ecoli-0-1-4-6_vs_5.dat; ANOVA; 2; 280; 40.0; 0.9642857142857143; 0.9814814814814814; 0.5; 1.0; 0.6666666666666666; (1.0,0.037037037037037035,0.9629629629629629); [[5,5],[0,130]]; [1,3]
ecoli-0-1-4-6_vs_5.dat; RELIEF; 2; 280; 40.0; 0.9571428571428572; 0.9779411764705883; 0.4; 1.0; 0.5714285714285715; (1.0,0.04411764705882353,0.9558823529411765); [[4,6],[0,130]]; [0,1]
ecoli-0-1-4-6_vs_5.dat; INFORATION GAIN; 2; 280; 40.0; 0.9642857142857143; 0.9814814814814814; 0.5; 1.0; 0.6666666666666666; (1.0,0.037037037037037035,0.9629629629629629); [[5,5],[0,130]]; [1,3]
ecoli-0-1-4-6_vs_5.dat; CHI SQUARE; 2; 280; 40.0; 0.9571428571428572; 0.9779411764705883; 0.4; 1.0; 0.5714285714285715; (1.0,0.04411764705882353,0.9558823529411765); [[4,6],[0,130]]; [0,1]
ecoli-0-1-4-6_vs_5.dat; CORRELATION COEF; 2; 280; 40.0; 0.95; 0.9744525547445255; 0.3; 1.0; 0.4615384615384615; (1.0,0.051094890510948905,0.948905109489051); [[3,7],[0,130]]; [1,5]
ecoli-0-1-4-6_vs_5.dat; ANOVA; 3; 280; 60.0; 0.9642857142857143; 0.9814814814814814; 0.5; 1.0; 0.6666666666666666; (1.0,0.037037037037037035,0.9629629629629629); [[5,5],[0,130]]; [0,1,3]
ecoli-0-1-4-6_vs_5.dat; RELIEF; 3; 280; 60.0; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,5]
ecoli-0-1-4-6_vs_5.dat; INFORATION GAIN; 3; 280; 60.0; 0.9642857142857143; 0.9814814814814814; 0.5; 1.0; 0.6666666666666666; (1.0,0.037037037037037035,0.9629629629629629); [[5,5],[0,130]]; [0,1,3]
ecoli-0-1-4-6_vs_5.dat; CHI SQUARE; 3; 280; 60.0; 0.9642857142857143; 0.9814814814814814; 0.5; 1.0; 0.6666666666666666; (1.0,0.037037037037037035,0.9629629629629629); [[5,5],[0,130]]; [0,1,3]
ecoli-0-1-4-6_vs_5.dat; CORRELATION COEF; 3; 280; 60.0; 0.95; 0.9744525547445255; 0.3; 1.0; 0.4615384615384615; (1.0,0.051094890510948905,0.948905109489051); [[3,7],[0,130]]; [1,4,5]
ecoli-0-1-4-6_vs_5.dat; ANOVA; 4; 280; 80.0; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,3,5]
ecoli-0-1-4-6_vs_5.dat; RELIEF; 4; 280; 80.0; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,3,5]
ecoli-0-1-4-6_vs_5.dat; INFORATION GAIN; 4; 280; 80.0; 0.9714285714285714; 0.9850746268656716; 0.6; 1.0; 0.7499999999999999; (1.0,0.029850746268656716,0.9701492537313433); [[6,4],[0,130]]; [0,1,3,4]
ecoli-0-1-4-6_vs_5.dat; CHI SQUARE; 4; 280; 80.0; 0.9785714285714285; 0.9887218045112782; 0.7; 1.0; 0.8235294117647058; (1.0,0.022556390977443608,0.9774436090225563); [[7,3],[0,130]]; [0,1,3,5]
ecoli-0-1-4-6_vs_5.dat; CORRELATION COEF; 4; 280; 80.0; 0.9571428571428572; 0.9779411764705883; 0.4; 1.0; 0.5714285714285715; (1.0,0.04411764705882353,0.9558823529411765); [[4,6],[0,130]]; [1,3,4,5]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; NO SELECTION; 7; 443; 100; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; ['all']
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; ANOVA; 1; 443; 20.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; RELIEF; 1; 443; 20.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; INFORATION GAIN; 1; 443; 20.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CHI SQUARE; 1; 443; 20.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CORRELATION COEF; 1; 443; 20.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [3]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; ANOVA; 2; 443; 40.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; RELIEF; 2; 443; 40.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1,3]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; INFORATION GAIN; 2; 443; 40.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CHI SQUARE; 2; 443; 40.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [1,3]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CORRELATION COEF; 2; 443; 40.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [3,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; ANOVA; 4; 443; 60.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; RELIEF; 4; 443; 60.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; INFORATION GAIN; 4; 443; 60.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CHI SQUARE; 4; 443; 60.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CORRELATION COEF; 4; 443; 60.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [3,4,5,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; ANOVA; 5; 443; 80.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,4,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; RELIEF; 5; 443; 80.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,4,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; INFORATION GAIN; 5; 443; 80.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,4,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CHI SQUARE; 5; 443; 80.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [0,1,3,4,6]
led7digit-0-2-4-5-6-7-8-9_vs_1.dat; CORRELATION COEF; 5; 443; 80.0; 0.918552036199095; 0.4592760180995475; 0.0; 0.0; 0.0; (0.0,0.08144796380090498,0.918552036199095); [[0,18],[0,203]]; [2,3,4,5,6]
ecoli-0-3-4-7_vs_5-6.dat; NO SELECTION; 7; 257; 100; 0.9453125; 0.9715447154471545; 0.4166666666666667; 1.0; 0.5882352941176471; (1.0,0.056910569105691054,0.943089430894309); [[5,7],[0,116]]; ['all']
ecoli-0-3-4-7_vs_5-6.dat; ANOVA; 1; 257; 20.0; 0.953125; 0.9166666666666667; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.041666666666666664,0.9583333333333334); [[7,5],[1,115]]; [4]
ecoli-0-3-4-7_vs_5-6.dat; RELIEF; 1; 257; 20.0; 0.953125; 0.9166666666666667; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.041666666666666664,0.9583333333333334); [[7,5],[1,115]]; [4]
ecoli-0-3-4-7_vs_5-6.dat; INFORATION GAIN; 1; 257; 20.0; 0.953125; 0.9166666666666667; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.041666666666666664,0.9583333333333334); [[7,5],[1,115]]; [4]
ecoli-0-3-4-7_vs_5-6.dat; CHI SQUARE; 1; 257; 20.0; 0.953125; 0.9166666666666667; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.041666666666666664,0.9583333333333334); [[7,5],[1,115]]; [4]
ecoli-0-3-4-7_vs_5-6.dat; CORRELATION COEF; 1; 257; 20.0; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,12],[0,116]]; [6]
ecoli-0-3-4-7_vs_5-6.dat; ANOVA; 2; 257; 40.0; 0.953125; 0.9166666666666667; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.041666666666666664,0.9583333333333334); [[7,5],[1,115]]; [2,4]
ecoli-0-3-4-7_vs_5-6.dat; RELIEF; 2; 257; 40.0; 0.9609375; 0.9793388429752066; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.04132231404958678,0.9586776859504132); [[7,5],[0,116]]; [1,4]
ecoli-0-3-4-7_vs_5-6.dat; INFORATION GAIN; 2; 257; 40.0; 0.9453125; 0.9715447154471545; 0.4166666666666667; 1.0; 0.5882352941176471; (1.0,0.056910569105691054,0.943089430894309); [[5,7],[0,116]]; [4,5]
ecoli-0-3-4-7_vs_5-6.dat; CHI SQUARE; 2; 257; 40.0; 0.9609375; 0.9793388429752066; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.04132231404958678,0.9586776859504132); [[7,5],[0,116]]; [1,4]
ecoli-0-3-4-7_vs_5-6.dat; CORRELATION COEF; 2; 257; 40.0; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,12],[0,116]]; [5,6]
ecoli-0-3-4-7_vs_5-6.dat; ANOVA; 4; 257; 60.0; 0.953125; 0.9754098360655737; 0.5; 1.0; 0.6666666666666666; (1.0,0.04918032786885246,0.9508196721311475); [[6,6],[0,116]]; [0,1,2,4]
ecoli-0-3-4-7_vs_5-6.dat; RELIEF; 4; 257; 60.0; 0.953125; 0.9754098360655737; 0.5; 1.0; 0.6666666666666666; (1.0,0.04918032786885246,0.9508196721311475); [[6,6],[0,116]]; [0,1,4,6]
ecoli-0-3-4-7_vs_5-6.dat; INFORATION GAIN; 4; 257; 60.0; 0.9375; 0.967741935483871; 0.3333333333333333; 1.0; 0.5; (1.0,0.06451612903225806,0.9354838709677419); [[4,8],[0,116]]; [1,4,5,6]
ecoli-0-3-4-7_vs_5-6.dat; CHI SQUARE; 4; 257; 60.0; 0.953125; 0.9754098360655737; 0.5; 1.0; 0.6666666666666666; (1.0,0.04918032786885246,0.9508196721311475); [[6,6],[0,116]]; [0,1,4,6]
ecoli-0-3-4-7_vs_5-6.dat; CORRELATION COEF; 4; 257; 60.0; 0.8828125; 0.452; 0.0; 0.0; 0.0; (0.0,0.096,0.904); [[0,12],[3,113]]; [1,3,5,6]
ecoli-0-3-4-7_vs_5-6.dat; ANOVA; 5; 257; 80.0; 0.953125; 0.9754098360655737; 0.5; 1.0; 0.6666666666666666; (1.0,0.04918032786885246,0.9508196721311475); [[6,6],[0,116]]; [0,1,2,4,6]
ecoli-0-3-4-7_vs_5-6.dat; RELIEF; 5; 257; 80.0; 0.9453125; 0.9715447154471545; 0.4166666666666667; 1.0; 0.5882352941176471; (1.0,0.056910569105691054,0.943089430894309); [[5,7],[0,116]]; [0,1,4,5,6]
ecoli-0-3-4-7_vs_5-6.dat; INFORATION GAIN; 5; 257; 80.0; 0.9453125; 0.9715447154471545; 0.4166666666666667; 1.0; 0.5882352941176471; (1.0,0.056910569105691054,0.943089430894309); [[5,7],[0,116]]; [0,1,4,5,6]
ecoli-0-3-4-7_vs_5-6.dat; CHI SQUARE; 5; 257; 80.0; 0.953125; 0.9754098360655737; 0.5; 1.0; 0.6666666666666666; (1.0,0.04918032786885246,0.9508196721311475); [[6,6],[0,116]]; [0,1,2,4,6]
ecoli-0-3-4-7_vs_5-6.dat; CORRELATION COEF; 5; 257; 80.0; 0.9375; 0.967741935483871; 0.3333333333333333; 1.0; 0.5; (1.0,0.06451612903225806,0.9354838709677419); [[4,8],[0,116]]; [1,3,4,5,6]
